[|0;255|, |585;255|, |555;255|, |555;225|, |555;195|]
[|30;255|, |0;255|, |585;255|, |555;255|, |555;225|]
[|60;255|, |30;255|, |0;255|, |585;255|, |555;255|]
[|90;255|, |60;255|, |30;255|, |0;255|, |585;255|]
[|120;255|, |90;255|, |60;255|, |30;255|, |0;255|]
[|150;255|, |120;255|, |90;255|, |60;255|, |30;255|]
[|180;255|, |150;255|, |120;255|, |90;255|, |60;255|]
[|210;255|, |180;255|, |150;255|, |120;255|, |90;255|]
[|240;255|, |210;255|, |180;255|, |150;255|, |120;255|]
[|270;255|, |240;255|, |210;255|, |180;255|, |150;255|]
[|300;255|, |270;255|, |240;255|, |210;255|, |180;255|]
[|330;255|, |300;255|, |270;255|, |240;255|, |210;255|]
[|360;255|, |330;255|, |300;255|, |270;255|, |240;255|]
[|390;255|, |360;255|, |330;255|, |300;255|, |270;255|]
[|420;255|, |390;255|, |360;255|, |330;255|, |300;255|]
[|450;255|, |420;255|, |390;255|, |360;255|, |330;255|]
[|480;255|, |450;255|, |420;255|, |390;255|, |360;255|]
[|510;255|, |480;255|, |450;255|, |420;255|, |390;255|]
[|540;255|, |510;255|, |480;255|, |450;255|, |420;255|]
[|570;255|, |540;255|, |510;255|, |480;255|, |450;255|]
[|600;255|, |570;255|, |540;255|, |510;255|, |480;255|]
[|0;255|, |600;255|, |570;255|, |540;255|, |510;255|]
[|30;255|, |0;255|, |600;255|, |570;255|, |540;255|]
[|60;255|, |30;255|, |0;255|, |600;255|, |570;255|]
[|90;255|, |60;255|, |30;255|, |0;255|, |600;255|]
